1978.15732,-18.71787,-18.91140,22950.8,24260.3,21736.9,-7365.1,-7862.9
1978.15832,-18.71803,-18.91171,22950.7,24260.3,21736.8,-7365.1,-7863.0
1978.15932,-18.71818,-18.91201,22950.6,24260.3,21736.8,-7365.2,-7863.1
1978.16032,-18.71834,-18.91231,22950.6,24260.3,21736.7,-7365.2,-7863.3
1978.16132,-18.71849,-18.91262,22950.5,24260.2,21736.6,-7365.3,-7863.4
1978.16232,-18.71865,-18.91292,22950.5,24260.2,21736.5,-7365.3,-7863.5
1978.16332,-18.71880,-18.91322,22950.4,24260.2,21736.4,-7365.3,-7863.6
1978.16432,-18.71896,-18.91353,22950.3,24260.2,21736.4,-7365.4,-7863.7
1978.16532,-18.71911,-18.91383,22950.3,24260.2,21736.3,-7365.4,-7863.8
1978.16632,-18.71926,-18.91413,22950.2,24260.1,21736.2,-7365.4,-7863.9
1978.16732,-18.71942,-18.91443,22950.2,24260.1,21736.1,-7365.5,-7864.1
1978.16832,-18.71957,-18.91474,22950.1,24260.1,21736.0,-7365.5,-7864.2
1978.16932,-18.71973,-18.91504,22950.0,24260.1,21736.0,-7365.6,-7864.3
1978.17032,-18.71988,-18.91534,22950.0,24260.0,21735.9,-7365.6,-7864.4
1978.17132,-18.72004,-18.91565,22949.9,24260.0,21735.8,-7365.6,-7864.5
1978.17232,-18.72019,-18.91595,22949.8,24260.0,21735.7,-7365.7,-7864.6
1978.17332,-18.72035,-18.91625,22949.8,24260.0,21735.7,-7365.7,-7864.7
1978.17432,-18.72050,-18.91656,22949.7,24260.0,21735.6,-7365.8,-7864.9
1978.17532,-18.72066,-18.91686,22949.7,24259.9,21735.5,-7365.8,-7865.0
1978.17632,-18.72081,-18.91716,22949.6,24259.9,21735.4,-7365.8,-7865.1
1978.17732,-18.72097,-18.91747,22949.5,24259.9,21735.3,-7365.9,-7865.2
1978.17832,-18.72112,-18.91777,22949.5,24259.9,21735.3,-7365.9,-7865.3
1978.17932,-18.72128,-18.91807,22949.4,24259.9,21735.2,-7366.0,-7865.4
1978.18032,-18.72143,-18.91838,22949.3,24259.8,21735.1,-7366.0,-7865.5
1978.18132,-18.72159,-18.91868,22949.3,24259.8,21735.0,-7366.0,-7865.7
1978.18232,-18.72174,-18.91898,22949.2,24259.8,21734.9,-7366.1,-7865.8
1978.18332,-18.72190,-18.91929,22949.2,24259.8,21734.9,-7366.1,-7865.9
1978.18432,-18.72205,-18.91959,22949.1,24259.7,21734.8,-7366.1,-7866.0
1978.18532,-18.72221,-18.91989,22949.0,24259.7,21734.7,-7366.2,-7866.1
1978.18632,-18.72236,-18.92020,22949.0,24259.7,21734.6,-7366.2,-7866.2
1978.18732,-18.72252,-18.92050,22948.9,24259.7,21734.6,-7366.3,-7866.3
1978.18832,-18.72267,-18.92080,22948.9,24259.7,21734.5,-7366.3,-7866.5
1978.18932,-18.72283,-18.92111,22948.8,24259.6,21734.4,-7366.3,-7866.6
1978.19032,-18.72298,-18.92141,22948.7,24259.6,21734.3,-7366.4,-7866.7
1978.19132,-18.72314,-18.92171,22948.7,24259.6,21734.2,-7366.4,-7866.8
1978.19232,-18.72329,-18.92202,22948.6,24259.6,21734.2,-7366.5,-7866.9
